label_value,Marital Status,Application mode,Application order,Course,Daytime/evening attendance,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,International,Unemployment rate,Inflation rate,GDP,Age Code,Nationality
0,1,17,4,9670,1,3,1,2,3,119.6,1,0,0,1,1,0,0,11.1,0.6,2.02,1,1
0,1,39,1,8014,0,37,37,9,9,120.0,0,0,0,1,0,0,0,9.4,-0.8,-3.12,0,1
0,1,1,1,9238,1,1,19,4,4,140.7,0,0,0,1,0,0,0,12.4,0.5,1.79,1,1
0,1,1,2,9500,1,1,1,4,10,128.3,1,0,0,1,0,0,0,10.8,1.4,1.74,1,1
0,1,17,4,9500,1,4,4,4,4,130.7,1,0,0,1,0,0,0,12.4,0.5,1.79,1,1
0,1,17,1,9085,1,1,3,4,1,129.3,1,0,0,1,0,0,0,12.7,3.7,-1.7,1,1
0,1,1,1,9085,1,19,1,8,7,115.1,1,0,0,1,0,0,0,13.9,-0.3,0.79,1,1
0,1,42,1,9500,1,19,19,4,9,124.0,0,0,0,1,0,0,0,9.4,-0.8,-3.12,1,1
0,1,15,1,9254,1,19,1,9,7,140.0,1,0,0,0,0,0,1,13.9,-0.3,0.79,1,26
1,1,17,6,9500,1,1,38,4,8,141.1,1,0,0,1,0,0,0,13.9,-0.3,0.79,1,1
0,2,43,3,8014,0,37,37,9,9,120.0,1,0,0,1,1,0,0,9.4,-0.8,-3.12,0,1
0,2,39,1,8014,0,37,37,9,9,160.5,0,0,0,1,0,0,0,13.9,-0.3,0.79,1,1
1,1,17,2,9147,1,1,1,4,4,95.0,0,0,0,1,1,0,0,11.1,0.6,2.02,1,1
0,1,1,6,9500,1,4,3,2,1,136.3,1,0,0,1,1,0,0,9.4,-0.8,-3.12,1,1
1,2,39,1,33,1,38,1,9,5,153.8,0,0,1,1,1,0,0,11.1,0.6,2.02,1,1
0,1,17,4,9070,1,1,19,5,7,155.5,1,0,0,1,0,0,0,11.1,0.6,2.02,1,1
0,1,1,1,9238,1,37,37,9,9,121.8,1,0,0,1,0,1,0,12.4,0.5,1.79,1,1
0,1,39,1,8014,0,37,37,9,9,112.5,0,0,0,1,0,1,0,10.8,1.4,1.74,1,1
1,2,39,1,9991,0,37,37,1,4,120.0,1,0,0,0,1,0,0,9.4,-0.8,-3.12,0,1
0,1,1,1,171,1,1,3,4,4,147.5,1,0,0,1,0,1,0,8.9,1.4,3.51,1,1
0,1,1,6,9500,1,38,19,5,6,125.1,1,0,0,1,0,0,0,15.5,2.8,-4.06,1,1
0,1,17,1,9500,1,19,1,4,10,153.0,1,0,0,1,0,0,0,7.6,2.6,0.32,1,1
0,1,1,2,171,1,38,19,9,9,151.7,1,0,0,1,0,1,0,11.1,0.6,2.02,1,1
1,1,39,1,9147,1,1,1,9,4,140.0,1,0,1,0,1,0,0,12.7,3.7,-1.7,1,1
0,1,42,1,9500,1,19,1,9,3,110.0,1,0,0,1,1,1,0,9.4,-0.8,-3.12,1,1
0,1,1,2,9070,1,38,19,7,7,130.0,1,0,0,1,1,0,0,8.9,1.4,3.51,1,1
0,1,17,5,9119,1,4,12,2,9,119.5,1,0,0,1,1,0,1,8.9,1.4,3.51,1,11
0,1,17,2,9147,1,1,19,4,5,120.2,1,0,0,1,0,0,0,12.4,0.5,1.79,1,1
1,1,1,1,9238,1,19,38,9,7,131.3,1,0,1,1,0,0,0,8.9,1.4,3.51,1,1
0,1,44,1,8014,0,19,37,7,6,121.8,1,0,0,1,0,0,0,12.4,0.5,1.79,1,1
0,1,17,1,9773,1,38,38,9,8,120.4,1,0,0,1,0,1,0,15.5,2.8,-4.06,1,1
0,1,1,3,9070,1,1,38,4,7,142.2,1,0,0,1,0,1,0,9.4,-0.8,-3.12,1,1
0,1,42,1,9500,1,37,1,9,4,145.0,0,0,0,1,0,0,0,7.6,2.6,0.32,1,1
1,1,1,1,171,1,37,37,9,3,115.7,1,0,0,1,0,0,0,9.4,-0.8,-3.12,1,1
0,1,1,2,9500,1,1,3,5,10,100.0,1,0,0,1,1,0,0,13.9,-0.3,0.79,1,1
1,4,39,1,9238,1,37,37,9,10,103.5,0,0,0,0,0,0,0,13.9,-0.3,0.79,0,1
1,1,43,1,171,1,3,1,2,3,117.3,1,0,1,1,0,0,0,13.9,-0.3,0.79,1,1
1,1,1,2,9085,1,40,40,3,7,150.9,1,0,0,1,0,0,0,11.1,0.6,2.02,1,1
0,2,39,1,9991,0,19,19,9,7,152.4,0,0,0,1,0,0,0,10.8,1.4,1.74,1,1
1,1,1,1,171,1,1,1,4,1,119.4,1,0,0,1,1,0,0,10.8,1.4,1.74,1,1
0,1,17,6,9556,1,19,38,7,7,128.5,1,0,0,1,0,1,0,12.7,3.7,-1.7,1,1
1,1,44,1,9003,1,19,19,9,4,140.0,0,0,0,1,0,0,0,15.5,2.8,-4.06,1,1
0,1,1,2,9500,1,1,3,4,3,124.6,0,0,0,1,0,0,0,15.5,2.8,-4.06,1,1
1,1,1,1,9773,1,37,1,9,7,124.2,1,0,0,1,0,0,0,15.5,2.8,-4.06,1,1
0,1,1,3,9500,1,19,37,9,9,125.5,1,0,0,1,0,1,0,10.8,1.4,1.74,1,1
0,1,43,1,9500,1,38,19,9,5,129.3,1,0,0,1,0,0,0,12.7,3.7,-1.7,1,1
1,1,1,1,9773,1,19,37,9,9,118.3,0,0,1,0,1,1,0,13.9,-0.3,0.79,1,1
0,1,1,1,9670,1,3,3,3,3,110.1,1,0,0,1,1,0,0,12.4,0.5,1.79,1,1
0,1,1,2,9773,1,19,1,3,9,140.0,1,0,0,1,0,1,0,16.2,0.3,-0.92,1,1
1,1,39,1,9991,0,2,1,2,4,100.0,0,0,0,1,1,0,0,16.2,0.3,-0.92,1,1
1,4,39,1,9130,1,37,38,9,4,100.9,0,0,0,1,1,0,0,15.5,2.8,-4.06,0,1
0,1,1,3,9773,1,1,37,4,5,120.9,1,0,1,1,0,0,0,8.9,1.4,3.51,1,1
0,1,44,1,9085,1,3,3,2,2,140.0,1,0,0,1,0,0,0,12.4,0.5,1.79,1,1
1,1,39,1,9991,0,37,37,9,9,139.0,0,0,0,1,1,0,0,12.7,3.7,-1.7,0,1
1,1,39,1,9991,0,37,37,9,9,109.7,0,0,0,1,0,0,0,16.2,0.3,-0.92,1,1
0,1,1,1,9773,1,38,19,132,103,146.0,0,0,1,1,0,0,0,16.2,0.3,-0.92,1,1
1,1,1,1,9853,1,19,19,7,7,113.0,1,0,0,1,0,0,0,12.7,3.7,-1.7,1,1
1,1,1,2,9500,1,34,34,90,90,113.3,1,0,0,1,0,0,0,7.6,2.6,0.32,1,1
1,1,18,4,9500,1,3,1,3,4,126.7,1,0,0,1,0,0,0,13.9,-0.3,0.79,1,1
0,1,42,1,9500,1,1,19,4,8,136.0,1,0,0,1,0,0,0,15.5,2.8,-4.06,1,1
0,1,18,1,9147,1,19,19,5,8,137.6,1,0,0,1,0,1,0,10.8,1.4,1.74,1,1
0,1,1,2,9773,1,1,1,9,4,126.2,1,0,0,1,0,0,0,12.7,3.7,-1.7,1,1
0,1,1,2,9773,1,19,1,9,3,133.5,1,0,0,1,0,0,0,12.7,3.7,-1.7,1,1
1,1,1,1,171,1,38,19,7,10,134.6,0,0,0,1,0,0,0,15.5,2.8,-4.06,1,1
1,1,17,1,9238,1,19,37,7,9,104.1,0,0,0,1,0,0,0,8.9,1.4,3.51,1,1
0,1,43,1,9085,1,38,38,9,6,117.2,1,0,0,1,1,0,1,15.5,2.8,-4.06,1,25
0,1,17,6,9500,1,19,38,9,3,132.5,1,0,0,1,0,0,0,12.7,3.7,-1.7,1,1
1,1,39,1,9991,0,1,38,4,9,115.0,0,0,0,1,1,0,0,16.2,0.3,-0.92,1,1
0,1,1,5,9773,1,37,1,5,5,124.9,1,0,0,1,0,0,0,8.9,1.4,3.51,1,1
0,1,1,1,9085,1,38,37,9,7,120.1,1,0,0,1,0,0,0,12.7,3.7,-1.7,1,1
0,1,1,1,9238,1,38,37,9,9,140.4,0,0,0,1,0,1,0,10.8,1.4,1.74,1,1
0,1,1,1,9238,1,38,38,0,7,133.2,1,0,0,1,0,0,0,7.6,2.6,0.32,1,1
0,1,1,5,9500,1,38,38,9,5,130.5,1,0,0,1,0,0,0,10.8,1.4,1.74,1,1
0,1,18,3,9070,1,1,1,5,3,161.2,1,0,0,1,0,0,0,13.9,-0.3,0.79,1,1
1,1,39,1,9500,1,3,3,2,2,149.0,0,0,0,0,1,0,0,15.5,2.8,-4.06,1,1
1,1,1,4,9119,1,3,19,2,9,123.6,1,0,0,1,1,0,0,8.9,1.4,3.51,1,1
1,1,39,1,9991,0,19,1,3,4,152.0,1,0,0,1,0,0,0,8.9,1.4,3.51,1,1
1,1,42,1,9500,1,3,1,3,10,100.0,1,0,0,0,0,0,1,12.4,0.5,1.79,1,41
0,2,1,5,9500,1,1,19,4,4,122.3,0,0,0,1,0,0,0,7.6,2.6,0.32,1,1
1,4,39,1,9500,1,37,38,5,5,151.0,0,0,1,0,1,0,0,15.5,2.8,-4.06,0,1
1,1,39,1,9991,0,3,3,2,2,155.7,1,0,0,1,1,0,0,10.8,1.4,1.74,1,1
1,2,44,1,9991,0,1,37,4,9,130.0,0,0,0,0,0,0,0,15.5,2.8,-4.06,1,1
0,1,1,2,9085,1,38,37,5,7,123.9,1,0,0,1,0,0,0,10.8,1.4,1.74,1,1
0,1,43,1,9130,1,39,3,3,2,125.0,1,0,0,1,0,0,0,10.8,1.4,1.74,1,1
1,1,39,1,9991,0,37,34,90,90,118.1,1,0,0,1,0,0,0,7.6,2.6,0.32,1,1
1,1,39,1,9003,1,19,19,9,9,100.0,0,0,0,1,0,0,0,11.1,0.6,2.02,1,1
1,1,1,2,9773,1,1,1,9,9,119.0,1,0,1,0,0,0,1,11.1,0.6,2.02,1,105
0,1,1,1,9500,1,1,1,9,9,122.0,0,0,0,1,0,0,0,12.7,3.7,-1.7,1,1
0,5,7,1,9991,0,37,37,6,6,120.0,0,0,0,1,0,0,0,8.9,1.4,3.51,0,1
0,1,17,2,9670,1,3,1,3,1,116.7,0,0,0,1,0,0,0,9.4,-0.8,-3.12,1,1
1,1,1,1,9773,1,2,3,3,3,111.8,1,0,1,1,1,0,0,15.5,2.8,-4.06,1,1
1,1,44,1,9130,1,3,1,2,4,120.0,1,0,0,1,0,0,0,12.4,0.5,1.79,1,1
1,1,39,1,9003,1,1,1,9,4,140.0,0,0,0,0,1,0,0,13.9,-0.3,0.79,1,1
1,1,7,1,9853,1,34,34,0,0,140.0,1,0,0,0,0,0,0,9.4,-0.8,-3.12,1,1
1,1,39,1,9254,1,37,37,9,4,100.0,0,0,0,1,1,0,0,16.2,0.3,-0.92,1,1
0,1,1,4,9238,1,1,19,4,5,124.8,1,0,0,1,0,0,0,8.9,1.4,3.51,1,1
0,1,17,1,9773,1,1,19,4,7,148.4,0,0,0,1,0,1,0,15.5,2.8,-4.06,1,1
0,1,39,1,9500,1,19,37,9,4,120.0,0,0,0,1,0,1,0,9.4,-0.8,-3.12,1,1
1,2,39,1,9991,0,37,37,9,9,113.4,0,0,0,1,0,0,0,12.4,0.5,1.79,1,1
1,1,1,4,9500,1,1,19,4,5,127.5,0,0,0,1,0,0,0,12.7,3.7,-1.7,1,1
0,5,39,1,9238,1,19,38,9,10,146.0,0,0,0,1,1,0,0,12.4,0.5,1.79,1,1
0,2,39,2,8014,0,37,37,4,7,100.0,0,0,1,1,0,0,0,7.6,2.6,0.32,1,1
1,1,17,1,9254,1,39,3,3,3,128.7,1,0,0,1,0,0,0,13.9,-0.3,0.79,1,1
1,1,17,2,9238,1,1,3,3,4,126.6,1,0,0,1,0,0,0,11.1,0.6,2.02,1,1
0,1,44,1,9085,1,19,37,4,7,150.0,1,0,0,1,0,0,0,13.9,-0.3,0.79,1,1
0,1,17,2,8014,0,19,1,5,10,114.8,1,0,0,1,0,0,0,10.8,1.4,1.74,1,1
1,1,39,1,9119,1,1,38,90,90,143.4,0,0,0,1,1,0,0,10.8,1.4,1.74,1,1
0,1,17,2,9773,1,1,38,5,6,115.9,1,0,0,1,0,0,0,12.4,0.5,1.79,1,1
0,1,1,2,9238,1,19,19,4,7,121.7,1,0,0,1,0,1,0,13.9,-0.3,0.79,1,1
0,1,39,1,9500,1,38,3,9,1,140.0,0,0,0,1,1,0,0,15.5,2.8,-4.06,1,1
0,1,17,2,9500,1,1,19,4,10,133.5,1,0,0,1,0,0,0,9.4,-0.8,-3.12,1,1
0,2,39,1,9991,0,37,37,9,9,118.2,0,0,0,1,1,0,0,7.6,2.6,0.32,0,1
1,1,39,1,9003,1,37,19,9,10,120.0,0,0,0,1,1,0,0,13.9,-0.3,0.79,0,1
0,4,39,1,9254,1,37,37,9,8,95.0,0,0,0,1,0,1,0,10.8,1.4,1.74,1,1
0,1,1,1,9147,1,37,38,7,7,98.0,1,0,0,1,1,0,0,11.1,0.6,2.02,1,1
1,1,1,3,9773,1,3,38,2,10,157.5,1,0,0,1,0,0,0,10.8,1.4,1.74,1,1
0,1,17,2,9991,0,37,19,9,4,118.5,0,0,0,1,1,0,0,7.6,2.6,0.32,1,1
0,1,1,1,9085,1,37,2,9,4,123.2,1,0,0,1,0,1,0,12.4,0.5,1.79,1,1
0,1,7,1,9991,0,1,37,4,1,100.0,0,0,0,1,0,0,0,12.4,0.5,1.79,1,1
0,4,43,1,9991,0,37,37,6,6,131.8,0,0,0,1,0,0,0,9.4,-0.8,-3.12,1,1
0,1,17,3,9070,1,37,37,5,5,124.5,1,0,0,1,1,0,0,10.8,1.4,1.74,1,1
0,1,17,4,9773,1,1,19,4,1,115.8,1,0,0,1,0,0,0,13.9,-0.3,0.79,1,1
1,1,39,1,8014,0,37,38,9,9,148.5,0,0,0,1,1,0,0,11.1,0.6,2.02,1,1
0,1,44,1,9003,1,1,38,9,1,140.0,1,0,0,1,1,0,0,12.4,0.5,1.79,1,1
1,1,43,1,9003,1,37,1,5,4,130.0,0,0,0,1,1,0,0,15.5,2.8,-4.06,1,1
0,4,39,1,8014,0,37,37,9,9,130.0,0,0,0,1,0,1,0,9.4,-0.8,-3.12,0,1
0,1,43,1,9853,1,3,1,3,3,128.3,1,0,0,1,0,0,0,12.4,0.5,1.79,1,1
1,1,39,1,9670,1,1,1,90,3,107.0,1,0,0,1,1,0,0,7.6,2.6,0.32,1,1
1,1,51,1,9147,1,1,19,9,6,118.4,1,0,0,1,1,0,0,8.9,1.4,3.51,1,1
0,1,1,1,9670,1,1,1,5,9,126.3,0,0,0,1,1,1,0,13.9,-0.3,0.79,1,1
0,1,39,1,9500,1,37,37,9,7,133.0,1,0,0,1,0,1,0,7.6,2.6,0.32,1,1
1,2,43,1,9991,0,37,19,9,4,140.0,0,0,1,1,0,0,0,16.2,0.3,-0.92,1,1
1,1,43,1,9130,1,37,37,9,6,100.0,0,0,0,1,0,0,1,13.9,-0.3,0.79,1,6
1,1,43,1,9991,0,37,37,9,9,131.9,0,0,0,1,0,0,0,9.4,-0.8,-3.12,1,1
0,1,1,3,9500,1,1,37,4,9,134.8,1,0,0,1,0,0,0,7.6,2.6,0.32,1,1
0,1,43,1,9773,1,38,37,9,5,127.9,1,0,0,1,0,0,0,15.5,2.8,-4.06,1,1
1,1,39,1,9991,0,37,37,6,6,111.9,0,0,1,1,0,0,0,12.7,3.7,-1.7,1,1
1,2,39,1,9991,0,34,34,0,0,134.1,1,0,0,0,1,0,0,7.6,2.6,0.32,0,1
0,1,1,1,9670,1,38,19,5,7,130.6,1,0,0,1,0,0,0,13.9,-0.3,0.79,1,1
0,1,1,6,9500,1,3,1,2,1,129.8,1,0,0,1,1,0,0,9.4,-0.8,-3.12,1,1
0,1,1,1,9238,1,3,1,5,5,125.7,0,0,0,1,0,1,0,15.5,2.8,-4.06,1,1
1,1,1,3,9773,1,1,1,4,4,127.2,1,0,0,1,0,1,0,12.4,0.5,1.79,1,1
1,1,1,6,9254,1,19,19,9,9,118.7,1,0,0,1,1,0,0,10.8,1.4,1.74,1,1
0,1,1,1,9773,1,37,37,8,8,138.4,0,0,0,1,0,0,0,13.9,-0.3,0.79,1,1
0,1,17,1,9085,1,37,38,7,9,129.9,0,0,0,1,0,0,0,9.4,-0.8,-3.12,1,1
1,1,43,1,9853,1,3,37,2,5,108.7,1,0,0,1,0,0,0,9.4,-0.8,-3.12,1,1
0,1,17,5,9773,1,1,37,5,5,146.7,1,0,0,1,1,0,0,7.6,2.6,0.32,1,1
1,2,39,1,9773,1,37,37,9,9,133.0,0,0,0,1,1,0,0,12.7,3.7,-1.7,0,1
1,1,17,5,9119,1,38,38,5,9,116.9,1,0,1,1,1,0,0,11.1,0.6,2.02,1,1
0,5,7,1,9500,1,37,37,4,9,150.0,0,0,0,1,0,0,0,12.7,3.7,-1.7,1,1
0,1,1,1,9500,1,19,19,4,4,133.8,0,0,0,1,0,0,0,12.7,3.7,-1.7,1,1
1,1,51,1,9773,1,1,19,8,8,117.1,1,0,0,1,1,0,0,8.9,1.4,3.51,1,1
0,1,1,1,9500,1,19,1,4,4,134.8,0,0,0,1,0,0,0,9.4,-0.8,-3.12,1,1
1,1,44,1,9130,1,3,1,2,8,150.0,0,0,0,0,1,0,0,12.7,3.7,-1.7,1,1
1,1,17,2,9254,1,1,19,4,6,135.0,0,0,0,1,0,0,0,11.1,0.6,2.02,1,1
1,1,44,1,9003,1,37,37,9,4,140.0,0,0,0,1,1,0,0,12.4,0.5,1.79,1,1
1,1,1,2,171,1,3,19,4,7,119.7,1,0,0,1,0,0,0,8.9,1.4,3.51,1,1
1,2,39,1,9085,1,37,37,90,90,110.0,0,0,0,0,1,0,0,12.7,3.7,-1.7,1,1
0,1,1,5,9500,1,19,19,7,8,120.3,1,0,0,1,0,1,0,10.8,1.4,1.74,1,1
0,1,1,3,171,1,1,1,9,8,120.3,0,0,0,1,0,1,0,11.1,0.6,2.02,1,1
0,2,39,1,9003,1,37,37,9,6,104.8,0,0,0,1,0,0,0,15.5,2.8,-4.06,0,1
0,2,39,1,9500,1,3,1,5,5,148.8,0,0,0,1,0,1,0,12.4,0.5,1.79,1,1
0,1,43,1,9238,1,37,37,9,6,130.5,1,0,0,1,0,0,0,10.8,1.4,1.74,1,1
0,1,1,1,8014,0,38,38,0,0,122.1,0,0,0,1,0,0,0,7.6,2.6,0.32,1,1
1,1,1,1,9853,1,38,38,9,9,125.4,0,0,1,0,0,0,0,16.2,0.3,-0.92,1,1
0,1,1,1,9773,1,37,37,9,7,150.2,0,0,0,1,0,1,0,16.2,0.3,-0.92,1,1
0,1,17,3,9500,1,1,1,4,10,124.8,1,0,0,1,1,1,0,15.5,2.8,-4.06,1,1
0,1,1,4,9238,1,1,38,9,7,120.4,1,0,0,1,0,1,0,11.1,0.6,2.02,1,1
1,1,39,1,9119,1,37,38,9,8,100.0,0,0,1,1,1,0,0,16.2,0.3,-0.92,1,1
1,2,39,1,9773,1,37,37,9,6,110.0,0,0,0,0,0,0,0,15.5,2.8,-4.06,0,1
1,1,39,1,9130,1,19,3,9,2,140.0,1,0,1,1,1,0,0,16.2,0.3,-0.92,1,1
0,1,17,1,9003,1,3,3,2,2,100.0,0,0,0,1,1,0,0,15.5,2.8,-4.06,1,1
1,1,7,1,8014,0,37,19,9,3,120.0,0,0,0,1,0,0,0,8.9,1.4,3.51,1,1
1,2,39,1,171,1,37,37,9,9,139.0,0,0,0,1,1,0,0,10.8,1.4,1.74,1,1
0,1,1,3,9500,1,1,1,4,4,129.0,1,0,0,1,1,0,0,10.8,1.4,1.74,1,1
0,1,16,3,9070,1,1,38,4,8,156.9,1,0,0,1,0,0,0,12.7,3.7,-1.7,1,1
1,1,43,1,9003,1,1,1,4,10,134.4,0,0,0,1,1,0,0,15.5,2.8,-4.06,1,1
1,1,39,1,8014,0,37,37,9,9,100.0,0,0,0,1,0,0,0,13.9,-0.3,0.79,1,1
0,4,39,2,9556,1,19,19,4,6,123.0,0,0,0,1,0,1,0,10.8,1.4,1.74,1,1
0,1,17,2,9500,1,1,38,5,8,132.8,1,0,0,1,0,0,0,13.9,-0.3,0.79,1,1
0,1,18,1,9670,1,1,1,9,9,121.5,1,0,0,1,0,1,0,12.4,0.5,1.79,1,1
0,1,1,1,9773,1,38,38,9,9,128.4,1,0,0,1,0,0,0,11.1,0.6,2.02,1,1
1,2,39,2,9147,1,37,37,9,9,104.7,1,0,0,1,1,0,0,10.8,1.4,1.74,1,1
0,1,1,1,9500,1,41,19,3,5,137.8,0,0,0,1,0,0,0,11.1,0.6,2.02,1,1
0,1,43,1,8014,0,9,9,90,90,130.0,0,0,0,1,0,0,0,7.6,2.6,0.32,1,1
0,1,1,1,9238,1,19,1,9,9,144.4,1,0,0,1,0,0,0,10.8,1.4,1.74,1,1
1,1,39,1,9670,1,38,37,7,7,140.0,0,0,0,1,1,0,0,15.5,2.8,-4.06,1,1
0,5,43,1,9991,0,3,3,1,1,130.0,0,0,0,1,0,0,0,16.2,0.3,-0.92,0,1
0,1,1,1,9773,1,1,19,9,7,155.0,0,0,0,1,1,1,0,11.1,0.6,2.02,1,1
1,1,17,1,9119,1,19,37,90,5,116.7,1,0,0,1,1,0,0,7.6,2.6,0.32,1,1
0,1,43,2,9500,1,37,34,90,0,121.5,0,0,1,1,0,0,0,7.6,2.6,0.32,1,1
0,1,17,2,9670,1,1,1,4,10,115.3,1,0,0,1,1,0,0,15.5,2.8,-4.06,1,1
1,1,39,1,9254,1,19,19,4,6,130.5,0,0,0,1,0,0,0,15.5,2.8,-4.06,1,1
1,1,43,1,9003,1,37,37,5,9,120.0,1,0,0,1,1,0,0,16.2,0.3,-0.92,1,1
0,1,17,1,9238,1,38,38,9,6,122.8,0,0,0,1,0,1,0,16.2,0.3,-0.92,1,1
0,1,1,1,9130,1,4,3,3,3,127.8,0,0,0,1,1,0,0,11.1,0.6,2.02,1,1
0,1,16,4,9773,1,37,37,9,3,137.0,1,0,0,1,0,1,0,10.8,1.4,1.74,1,1
0,2,43,1,9003,1,37,37,9,7,136.0,0,0,0,1,1,0,0,15.5,2.8,-4.06,0,1
0,1,43,1,9085,1,37,37,90,90,125.1,0,0,0,1,0,0,0,7.6,2.6,0.32,1,1
1,1,18,1,9853,1,19,19,9,7,117.4,1,0,0,1,0,0,0,11.1,0.6,2.02,1,1
0,1,39,2,8014,0,35,37,90,90,100.0,0,0,0,1,0,0,0,7.6,2.6,0.32,0,1
0,1,51,1,9070,1,3,1,2,8,122.2,0,0,1,1,0,0,0,11.1,0.6,2.02,1,1
0,1,1,3,9070,1,1,3,9,7,126.1,1,0,0,1,0,1,0,11.1,0.6,2.02,1,1
0,1,1,1,9147,1,1,38,3,6,155.2,0,0,0,1,1,1,0,9.4,-0.8,-3.12,1,1
0,1,39,1,9003,1,1,19,4,10,145.8,0,0,0,1,1,0,0,12.4,0.5,1.79,1,1
1,1,17,2,9254,1,19,19,9,7,113.3,1,0,1,1,0,0,0,11.1,0.6,2.02,1,1
1,5,39,1,9500,1,38,38,9,9,110.0,0,0,0,0,0,0,0,12.7,3.7,-1.7,1,1
1,1,7,1,9119,1,3,2,2,2,150.0,0,0,0,1,0,0,0,13.9,-0.3,0.79,1,1
1,1,43,2,9147,1,1,19,3,3,100.0,1,0,0,1,1,0,0,16.2,0.3,-0.92,1,1
1,1,39,1,9238,1,34,34,0,0,114.0,1,0,0,0,0,0,0,9.4,-0.8,-3.12,1,1
0,1,1,2,9773,1,19,37,9,10,121.9,1,0,0,1,0,1,0,11.1,0.6,2.02,1,1
0,2,43,1,9991,0,37,37,9,9,130.0,0,0,0,1,0,0,0,12.7,3.7,-1.7,0,1
1,1,1,4,9500,1,1,19,4,7,126.7,1,0,0,1,0,0,0,15.5,2.8,-4.06,1,1
0,1,43,1,9238,1,34,34,0,0,109.3,0,0,0,1,0,0,0,9.4,-0.8,-3.12,1,1
0,1,44,1,9130,1,2,1,3,6,150.0,1,0,0,1,1,0,0,16.2,0.3,-0.92,1,1
1,1,39,1,9500,1,37,37,9,9,141.0,0,0,0,1,1,0,0,12.4,0.5,1.79,1,1
0,2,1,1,9238,1,37,37,5,5,120.4,0,0,0,1,0,0,0,7.6,2.6,0.32,1,1
0,1,1,2,9773,1,1,2,9,3,128.2,1,0,0,1,0,1,0,9.4,-0.8,-3.12,1,1
0,1,17,3,9773,1,1,19,5,5,117.4,1,0,0,1,0,1,0,16.2,0.3,-0.92,1,1
0,1,1,4,9500,1,37,37,9,8,123.0,1,0,0,1,0,1,0,10.8,1.4,1.74,1,1
0,1,17,1,9500,1,19,3,4,9,138.8,0,0,0,1,1,0,0,12.7,3.7,-1.7,1,1
0,1,1,6,9500,1,3,3,1,1,126.2,1,0,0,1,0,0,0,15.5,2.8,-4.06,1,1
0,1,17,3,9147,1,37,37,6,5,121.0,1,0,0,1,1,1,0,13.9,-0.3,0.79,1,1
0,1,17,2,9147,1,37,19,9,8,126.3,1,0,0,1,0,1,0,16.2,0.3,-0.92,1,1
0,1,17,1,9500,1,38,37,5,9,137.8,1,0,0,1,0,1,0,10.8,1.4,1.74,1,1
1,1,43,1,171,1,38,37,9,7,140.0,0,0,0,0,1,0,0,15.5,2.8,-4.06,1,1
0,1,44,1,8014,0,1,3,4,6,139.2,0,0,1,1,0,0,0,12.4,0.5,1.79,1,1
0,1,1,5,9773,1,19,38,3,5,117.4,1,0,0,1,0,0,0,11.1,0.6,2.02,1,1
0,1,1,1,9147,1,1,19,5,7,130.5,1,0,0,1,0,1,0,9.4,-0.8,-3.12,1,1
0,1,18,2,9773,1,37,19,9,7,119.1,1,0,0,1,0,1,1,9.4,-0.8,-3.12,1,24
0,1,17,1,9130,1,2,9,3,5,166.9,0,0,0,1,0,0,0,7.6,2.6,0.32,1,1
1,1,7,1,9147,1,37,37,9,9,130.0,0,0,0,1,0,0,0,12.7,3.7,-1.7,1,1
0,1,51,1,33,1,19,37,5,7,118.6,0,0,0,1,0,0,0,8.9,1.4,3.51,1,1
0,1,43,2,9773,1,19,19,0,0,127.1,0,0,0,1,1,0,0,7.6,2.6,0.32,1,1
0,1,5,2,9070,1,1,1,4,10,146.2,1,0,0,1,1,0,0,16.2,0.3,-0.92,1,1
0,1,17,1,9238,1,38,38,191,193,146.0,0,0,1,1,0,1,0,8.9,1.4,3.51,1,1
1,1,18,4,9147,1,37,37,9,9,119.9,1,0,0,0,0,0,0,9.4,-0.8,-3.12,1,1
1,1,1,2,9773,1,1,19,4,5,120.4,1,0,0,1,0,0,0,12.7,3.7,-1.7,1,1
0,1,17,2,9070,1,37,38,9,10,178.0,1,0,0,1,1,1,0,9.4,-0.8,-3.12,1,1
0,1,1,1,9500,1,37,38,9,9,130.2,1,0,0,1,1,1,0,16.2,0.3,-0.92,1,1
0,1,17,2,9147,1,38,37,6,6,143.9,0,0,0,1,0,0,0,13.9,-0.3,0.79,1,1
1,1,39,1,9670,1,34,34,0,0,106.0,1,0,0,0,1,0,0,7.6,2.6,0.32,1,1
1,1,17,1,9773,1,1,1,5,1,111.7,0,0,1,0,1,0,0,15.5,2.8,-4.06,1,1
0,1,17,4,9254,1,38,19,7,7,107.4,1,0,0,1,0,1,0,12.4,0.5,1.79,1,1
0,1,1,5,9147,1,19,19,9,9,114.2,1,0,0,1,1,0,0,12.4,0.5,1.79,1,1
0,1,17,4,9500,1,38,37,9,9,130.8,0,0,0,1,1,1,0,16.2,0.3,-0.92,1,1
1,1,17,1,9500,1,1,1,4,10,131.4,0,0,0,1,0,0,0,13.9,-0.3,0.79,1,1
0,1,17,4,9500,1,1,1,4,4,127.0,1,0,0,1,0,0,0,11.1,0.6,2.02,1,1
0,1,1,1,9147,1,19,37,9,9,129.9,0,0,0,1,1,0,0,12.4,0.5,1.79,1,1
